"gsis_id","field_third","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","td_rate","first_down_rate","carries_total","carries_charted","carries_uncharted","epa_overall","carry_share","epa_per_rush","evidence_class","output_class","window"
"00-0037013","LEFT",2,4,-0.19475864971173,0.5,0,0,0,0,24,19,5,-0.662603593072997,0.105263157894737,-0.647511820706505,"INSUFFICIENT","OBSERVED","current_team"
"00-0037013","MIDDLE",12,0.833333333333333,-0.516034628805452,0.416666666666667,0,0.583333333333333,0,0.333333333333333,24,19,5,-0.662603593072997,0.631578947368421,-0.63817543236174,"INSUFFICIENT","OBSERVED","current_team"
"00-0037013","RIGHT",5,0.8,-0.07691194999757,0.6,0,0.2,0.6,0.6,24,19,5,-0.662603593072997,0.263157894736842,-0.617550389759503,"INSUFFICIENT","OBSERVED","current_team"
"00-0037085","LEFT",4,4.5,-0.318432496805973,0.5,0.25,0.5,0,0.25,20,20,0,-0.121303208900628,0.2,-0.133623789394712,"INSUFFICIENT","OBSERVED","current_team"
"00-0037085","MIDDLE",6,8.33333333333333,0.0303773104290788,0.333333333333333,0.166666666666667,0.333333333333333,0,0.333333333333333,20,20,0,-0.121303208900628,0.3,-0.107514070779746,"INSUFFICIENT","OBSERVED","current_team"
"00-0037085","RIGHT",10,4.1,-0.133459805336315,0.4,0,0.1,0,0.2,20,20,0,-0.121303208900628,0.5,-0.123039865534298,"INSUFFICIENT","OBSERVED","current_team"
"00-0037087","LEFT",15,2.86666666666667,-0.319560299705093,0.266666666666667,0,0.266666666666667,0,0.133333333333333,24,23,1,-0.34806123131663,0.652173913043478,-0.342361044994323,"WEAK","OBSERVED","current_team"
"00-0037087","MIDDLE",2,3.5,-0.0480558377748821,0.5,0,0,0,0,24,23,1,-0.34806123131663,0.0869565217391304,-0.338383637976574,"INSUFFICIENT","OBSERVED","current_team"
"00-0037087","RIGHT",6,0.333333333333333,-0.579793101719891,0.166666666666667,0,0.5,0,0,24,23,1,-0.34806123131663,0.260869565217391,-0.369127764989654,"INSUFFICIENT","OBSERVED","current_team"
"00-0037120","LEFT",20,5.15,-0.154080025796429,0.25,0.1,0.2,0.05,0.2,54,54,0,-0.0551811288047436,0.37037037037037,-0.079905853052665,"WEAK","OBSERVED","current_team"
"00-0037120","MIDDLE",20,2.95,-0.155199713881917,0.25,0.05,0.15,0,0.15,54,54,0,-0.0551811288047436,0.37037037037037,-0.080185775074037,"WEAK","OBSERVED","current_team"
"00-0037120","RIGHT",14,7.28571428571429,0.228986702722198,0.5,0.142857142857143,0.0714285714285714,0,0.214285714285714,54,54,0,-0.0551811288047436,0.259259259259259,-0.00141964716451142,"INSUFFICIENT","OBSERVED","current_team"
"00-0037157","LEFT",31,3.48387096774194,0.0773436924885778,0.483870967741935,0.032258064516129,0.225806451612903,0.129032258064516,0.354838709677419,83,82,1,-0.197440151924845,0.378048780487805,-0.10383246866313,"WEAK","OBSERVED","current_team"
"00-0037157","MIDDLE",19,2.42105263157895,-0.533607821522501,0.31578947368421,0,0.31578947368421,0,0.210526315789474,83,82,1,-0.197440151924845,0.231707317073171,-0.27829060410656,"WEAK","OBSERVED","current_team"
"00-0037157","RIGHT",32,3.59375,-0.240613702124392,0.3125,0.0625,0.28125,0,0.1875,83,82,1,-0.197440151924845,0.390243902439024,-0.212457038950775,"WEAK","OBSERVED","current_team"
"00-0037197","LEFT",220,4.56818181818182,-0.00827544192167062,0.404545454545455,0.0727272727272727,0.136363636363636,0.0318181818181818,0.290909090909091,577,574,3,-0.0621593927126773,0.383275261324042,-0.0198220028054578,"STRONG","OBSERVED","current_team"
"00-0037197","MIDDLE",144,4.13194444444444,-0.143524478978872,0.430555555555556,0.0277777777777778,0.125,0.0277777777777778,0.194444444444444,577,574,3,-0.0621593927126773,0.250871080139373,-0.119593571253521,"STRONG","OBSERVED","current_team"
"00-0037197","RIGHT",210,4.46190476190476,-0.0237915492060852,0.409523809523809,0.0476190476190476,0.128571428571429,0.0142857142857143,0.20952380952381,577,574,3,-0.0621593927126773,0.365853658536585,-0.0323177366519946,"STRONG","OBSERVED","current_team"
"00-0037228","LEFT",232,5.26724137931034,0.0393179626554599,0.435344827586207,0.116379310344828,0.116379310344828,0.0301724137931035,0.275862068965517,557,557,0,-0.0186389533802512,0.416517055655296,0.0274090073056563,"STRONG","OBSERVED","current_team"
"00-0037228","MIDDLE",110,3.56363636363636,-0.151290039832857,0.345454545454545,0.0363636363636364,0.2,0.00909090909090911,0.209090909090909,557,557,0,-0.0186389533802512,0.197486535008977,-0.104472009320173,"STRONG","OBSERVED","current_team"
"00-0037228","RIGHT",215,4.73488372093023,-0.0133105115686152,0.395348837209302,0.0837209302325581,0.172093023255814,0.0186046511627907,0.232558139534884,557,557,0,-0.0186389533802512,0.385996409335727,-0.014473080691154,"STRONG","OBSERVED","current_team"
"00-0037240","LEFT",5,2.4,0.257846891321242,0.4,0,0.2,0.2,0.2,21,21,0,0.297527044925595,0.238095238095238,0.294474725417568,"INSUFFICIENT","OBSERVED","current_team"
"00-0037240","MIDDLE",0,,,,,,,,21,21,0,0.297527044925595,0,0.297527044925595,"INSUFFICIENT","OBSERVED","current_team"
"00-0037240","RIGHT",16,8.125,0.309927092926955,0.625,0.3125,0.1875,0.0625,0.375,21,21,0,0.297527044925595,0.761904761904762,0.300137581346934,"WEAK","OBSERVED","current_team"
"00-0037248","LEFT",323,4.85758513931889,-0.0400903143462078,0.402476780185758,0.086687306501548,0.164086687306502,0.0371517027863776,0.226006191950464,842,842,0,0.0183008349485335,0.383610451306413,-0.0309428758143946,"STRONG","OBSERVED","current_team"
"00-0037248","MIDDLE",216,5.56018518518519,0.142824240411453,0.50462962962963,0.0740740740740741,0.0694444444444444,0.0601851851851852,0.273148148148148,842,842,0,0.0183008349485335,0.256532066508314,0.115753934876036,"STRONG","OBSERVED","current_team"
"00-0037248","RIGHT",303,4.91419141914191,-0.00822297481314724,0.429042904290429,0.105610561056106,0.122112211221122,0.0231023102310231,0.211221122112211,842,842,0,0.0183008349485335,0.359857482185273,-0.00383887402609258,"STRONG","OBSERVED","current_team"
"00-0037256","LEFT",245,3.84081632653061,-0.107192565570366,0.387755102040816,0.0530612244897959,0.163265306122449,0.0244897959183673,0.236734693877551,679,677,2,-0.100477737283435,0.361890694239291,-0.105871615743429,"STRONG","OBSERVED","current_team"
"00-0037256","MIDDLE",216,3.53240740740741,-0.163306147493995,0.314814814814815,0.037037037037037,0.157407407407407,0.0185185185185185,0.180555555555556,679,677,2,-0.100477737283435,0.319054652880355,-0.149647797448221,"STRONG","OBSERVED","current_team"
"00-0037256","RIGHT",216,4.40740740740741,-0.0221948018148612,0.435185185185185,0.0648148148148148,0.143518518518519,0.0185185185185185,0.240740740740741,679,677,2,-0.100477737283435,0.319054652880355,-0.0392128312645513,"STRONG","OBSERVED","current_team"
"00-0037263","LEFT",302,4.0794701986755,-0.0379100806129036,0.423841059602649,0.076158940397351,0.19205298013245,0.033112582781457,0.245033112582781,679,676,3,-0.0258887605178391,0.446745562130178,-0.0359175966192465,"STRONG","OBSERVED","current_team"
"00-0037263","MIDDLE",64,3.109375,-0.159360706497104,0.359375,0,0.140625,0.015625,0.28125,679,676,3,-0.0258887605178391,0.0946745562130177,-0.0947775068297177,"MODERATE","OBSERVED","current_team"
"00-0037263","RIGHT",310,4.66129032258065,0.00938858441709301,0.419354838709677,0.0967741935483871,0.164516129032258,0.0225806451612904,0.264516129032258,679,676,3,-0.0258887605178391,0.458579881656805,0.00366793388710402,"STRONG","OBSERVED","current_team"
"00-0037267","LEFT",130,3.19230769230769,-0.332469160517272,0.261538461538462,0.0769230769230769,0.330769230769231,0.00769230769230771,0.146153846153846,342,339,3,-0.110243826700946,0.383480825958702,-0.262292739312117,"STRONG","OBSERVED","current_team"
"00-0037267","MIDDLE",45,3.42222222222222,-0.0640957881670653,0.288888888888889,0.0222222222222222,0.288888888888889,0.0222222222222222,0.266666666666667,342,339,3,-0.110243826700946,0.132743362831858,-0.0904660959007111,"MODERATE","OBSERVED","current_team"
"00-0037267","RIGHT",164,5.42073170731707,0.0784460414491074,0.402439024390244,0.0914634146341463,0.182926829268293,0.0304878048780488,0.201219512195122,342,339,3,-0.110243826700946,0.48377581120944,0.0279041124803432,"STRONG","OBSERVED","current_team"
"00-0037276","LEFT",72,4.11111111111111,-0.0970555424125147,0.402777777777778,0.0555555555555556,0.125,0.0138888888888889,0.194444444444444,181,181,0,-0.0916474206744667,0.397790055248619,-0.0945973052588565,"MODERATE","OBSERVED","current_team"
"00-0037276","MIDDLE",33,2.57575757575758,-0.268438048523424,0.333333333333333,0,0.212121212121212,0,0.0909090909090909,181,181,0,-0.0916474206744667,0.18232044198895,-0.154379578943452,"WEAK","OBSERVED","current_team"
"00-0037276","RIGHT",76,4.32894736842105,-0.00975958535663707,0.368421052631579,0.0789473684210526,0.131578947368421,0.0263157894736842,0.197368421052632,181,181,0,-0.0916474206744667,0.419889502762431,-0.0458865715262678,"MODERATE","OBSERVED","current_team"
"00-0037286","LEFT",14,2,-0.298951337858203,0.214285714285714,0,0.285714285714286,0,0.0714285714285714,34,34,0,-0.124156327996923,0.411764705882353,-0.157225654186895,"INSUFFICIENT","OBSERVED","current_team"
"00-0037286","MIDDLE",11,6.09090909090909,0.160421851292168,0.454545454545455,0.272727272727273,0.363636363636364,0.181818181818182,0.363636363636364,34,34,0,-0.124156327996923,0.323529411764706,-0.0800667509239656,"INSUFFICIENT","OBSERVED","current_team"
"00-0037286","RIGHT",9,2.44444444444444,-0.200070754010489,0.444444444444444,0,0.333333333333333,0,0.111111111111111,34,34,0,-0.124156327996923,0.264705882352941,-0.134058209650867,"INSUFFICIENT","OBSERVED","current_team"
"00-0037299","LEFT",11,1.72727272727273,-0.475510300274684,0.0909090909090909,0,0.454545454545455,0,0,62,61,1,-0.331420269421649,0.180327868852459,-0.353744077018598,"INSUFFICIENT","OBSERVED","current_team"
"00-0037299","MIDDLE",24,3,-0.249665213494343,0.25,0.0833333333333333,0.291666666666667,0.0416666666666667,0.208333333333333,62,61,1,-0.331420269421649,0.39344262295082,-0.308061682013847,"WEAK","OBSERVED","current_team"
"00-0037299","RIGHT",26,1.80769230769231,-0.317934414367371,0.192307692307692,0.0384615384615385,0.384615384615385,0,0.115384615384615,62,61,1,-0.331420269421649,0.426229508196721,-0.327343150451751,"WEAK","OBSERVED","current_team"
"00-0037429","LEFT",27,4.25925925925926,-0.0151971378600811,0.333333333333333,0.111111111111111,0.296296296296296,0.0370370370370371,0.185185185185185,53,52,1,-0.0534309399338754,0.519230769230769,-0.0415652772213186,"WEAK","OBSERVED","current_team"
"00-0037429","MIDDLE",14,4.07142857142857,0.0537637755657883,0.5,0.0714285714285714,0.214285714285714,0.0714285714285714,0.285714285714286,53,52,1,-0.0534309399338754,0.269230769230769,-0.0331508586231282,"INSUFFICIENT","OBSERVED","current_team"
"00-0037429","RIGHT",11,2.81818181818182,-0.38429181383584,0.0909090909090909,0,0.363636363636364,0.0909090909090909,0.0909090909090909,53,52,1,-0.0534309399338754,0.211538461538462,-0.104691075327138,"INSUFFICIENT","OBSERVED","current_team"
"00-0037509","LEFT",12,5.58333333333333,0.110003235648037,0.5,0.0833333333333333,0.25,0,0.333333333333333,39,39,0,0.0114840867836626,0.307692307692308,0.027903944927725,"INSUFFICIENT","OBSERVED","current_team"
"00-0037509","MIDDLE",18,3.83333333333333,-0.129707964072521,0.555555555555556,0.0555555555555556,0.277777777777778,0,0.166666666666667,39,39,0,0.0114840867836626,0.461538461538462,-0.0210986941831491,"WEAK","OBSERVED","current_team"
"00-0037509","RIGHT",9,5.22222222222222,0.162509323343531,0.444444444444444,0.111111111111111,0,0,0.333333333333333,39,39,0,0.0114840867836626,0.230769230769231,0.0311830306827758,"INSUFFICIENT","OBSERVED","current_team"
"00-0037525","LEFT",61,3.88524590163934,-0.0379210796586971,0.459016393442623,0.0655737704918033,0.245901639344262,0.0491803278688525,0.262295081967213,159,159,0,-0.0363110343923093,0.383647798742138,-0.0371227101051164,"MODERATE","OBSERVED","current_team"
"00-0037525","MIDDLE",42,5.45238095238095,0.0157291321846146,0.5,0.119047619047619,0.119047619047619,0.0476190476190476,0.333333333333333,159,159,0,-0.0363110343923093,0.264150943396226,-0.0148827305076936,"MODERATE","OBSERVED","current_team"
"00-0037525","RIGHT",56,5.21428571428571,-0.0735873600169725,0.446428571428571,0.160714285714286,0.142857142857143,0.0178571428571429,0.267857142857143,159,159,0,-0.0363110343923093,0.352201257861635,-0.0543065019352502,"MODERATE","OBSERVED","current_team"
"00-0037557","LEFT",21,3.80952380952381,-0.00651414824477844,0.476190476190476,0.0476190476190476,0.19047619047619,0,0.142857142857143,72,72,0,-0.0887091684177121,0.291666666666667,-0.0673993483728775,"WEAK","OBSERVED","current_team"
"00-0037557","MIDDLE",29,4.79310344827586,-0.057904388763219,0.482758620689655,0,0.0344827586206897,0,0.206896551724138,72,72,0,-0.0887091684177121,0.402777777777778,-0.0786716559460233,"WEAK","OBSERVED","current_team"
"00-0037557","RIGHT",22,3.45454545454545,-0.207774351763708,0.318181818181818,0,0.0909090909090909,0,0.227272727272727,72,72,0,-0.0887091684177121,0.305555555555556,-0.120653485900784,"WEAK","OBSERVED","current_team"
"00-0037563","LEFT",29,2.17241379310345,-0.358359172644053,0.206896551724138,0,0.310344827586207,0,0.0689655172413793,90,90,0,-0.0298756672515222,0.322222222222222,-0.136909618446841,"WEAK","OBSERVED","current_team"
"00-0037563","MIDDLE",35,6.37142857142857,0.278521706394219,0.542857142857143,0.142857142857143,0.114285714285714,0.0857142857142857,0.314285714285714,90,90,0,-0.0298756672515222,0.388888888888889,0.0837444177758563,"WEAK","OBSERVED","current_team"
"00-0037563","RIGHT",26,4.80769230769231,-0.0786405296060436,0.307692307692308,0.115384615384615,0.0769230769230769,0,0.192307692307692,90,90,0,-0.0298756672515222,0.288888888888889,-0.044618532614517,"WEAK","OBSERVED","current_team"
"00-0037594","LEFT",18,4.83333333333333,0.0112592210352886,0.333333333333333,0.0555555555555556,0.166666666666667,0,0.111111111111111,42,42,0,-0.276248488166168,0.428571428571429,-0.209900555273524,"WEAK","OBSERVED","current_team"
"00-0037594","MIDDLE",13,1.30769230769231,-0.51705628327685,0.461538461538462,0,0.384615384615385,0,0.307692307692308,42,42,0,-0.276248488166168,0.30952380952381,-0.319132068117386,"INSUFFICIENT","OBSERVED","current_team"
"00-0037594","RIGHT",11,4.54545454545455,-0.462124618092292,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,42,42,0,-0.276248488166168,0.261904761904762,-0.305046198436413,"INSUFFICIENT","OBSERVED","current_team"
"00-0037617","LEFT",16,2.625,-0.392709043717332,0.3125,0.0625,0.3125,0,0.3125,51,51,0,-0.128764533650075,0.313725490196078,-0.184331798927392,"WEAK","OBSERVED","current_team"
"00-0037617","MIDDLE",17,2.47058823529412,-0.155205316779971,0.294117647058823,0,0.235294117647059,0.0588235294117647,0.235294117647059,51,51,0,-0.128764533650075,0.333333333333333,-0.134602109146286,"WEAK","OBSERVED","current_team"
"00-0037617","RIGHT",18,2.88888888888889,0.130824659365721,0.444444444444444,0,0.111111111111111,0.0555555555555555,0.444444444444444,51,51,0,-0.128764533650075,0.352941176470588,-0.0688593352618146,"WEAK","OBSERVED","current_team"
"00-0037746","LEFT",37,4,-0.0267661910714908,0.405405405405405,0.027027027027027,0.162162162162162,0,0.135135135135135,92,92,0,-0.00782191596409254,0.402173913043478,-0.0150480827576362,"WEAK","OBSERVED","current_team"
"00-0037746","MIDDLE",26,3.57692307692308,-0.0460769325210095,0.461538461538462,0.0384615384615385,0.115384615384615,0.0384615384615385,0.307692307692308,92,92,0,-0.00782191596409254,0.282608695652174,-0.0193873860859512,"WEAK","OBSERVED","current_team"
"00-0037746","RIGHT",29,5.48275862068965,0.0506459671205134,0.448275862068966,0.137931034482759,0.137931034482759,0.0344827586206896,0.275862068965517,92,92,0,-0.00782191596409254,0.315217391304348,0.011229416726397,"WEAK","OBSERVED","current_team"
"00-0037801","LEFT",21,3.80952380952381,-0.229125994601331,0.428571428571429,0.0476190476190476,0.238095238095238,0.0476190476190476,0.142857142857143,47,47,0,0.159836511283697,0.446808510638298,0.0589943801283192,"WEAK","OBSERVED","current_team"
"00-0037801","MIDDLE",0,,,,,,,,47,47,0,0.159836511283697,0,0.159836511283697,"INSUFFICIENT","OBSERVED","current_team"
"00-0037801","RIGHT",26,8.76923076923077,0.473998535267758,0.576923076923077,0.230769230769231,0.0769230769230769,0,0.461538461538462,47,47,0,0.159836511283697,0.553191489361702,0.254815727837018,"WEAK","OBSERVED","current_team"
"00-0037834","LEFT",3,3,0.784762445594727,0.666666666666667,0,0,0.666666666666667,0.666666666666667,44,40,4,0.567426385303076,0.075,0.57777572150744,"INSUFFICIENT","OBSERVED","current_team"
"00-0037834","MIDDLE",32,1.9375,0.800421550364263,0.875,0,0.09375,0.15625,0.84375,44,40,4,0.567426385303076,0.8,0.648468181846097,"WEAK","OBSERVED","current_team"
"00-0037834","RIGHT",5,-1.2,0.0424274361575954,0.6,0,0.4,0,0.6,44,40,4,0.567426385303076,0.125,0.527041850753423,"INSUFFICIENT","OBSERVED","current_team"
"00-0037840","LEFT",259,4.52509652509653,-0.0039051747839432,0.436293436293436,0.0656370656370656,0.142857142857143,0.0540540540540541,0.258687258687259,839,838,1,0.000753779361143036,0.309069212410501,-0.003028882468253,"STRONG","OBSERVED","current_team"
"00-0037840","MIDDLE",293,4.26962457337884,0.00657908900857434,0.491467576791809,0.0443686006825939,0.112627986348123,0.0511945392491467,0.31740614334471,839,838,1,0.000753779361143036,0.34964200477327,0.0055889513914472,"STRONG","OBSERVED","current_team"
"00-0037840","RIGHT",286,4.93356643356644,-0.00467416757507717,0.465034965034965,0.0734265734265734,0.15034965034965,0.0244755244755245,0.251748251748252,839,838,1,0.000753779361143036,0.341288782816229,-0.00373290510058812,"STRONG","OBSERVED","current_team"
"00-0038040","LEFT",70,3.48571428571429,-0.347116340110577,0.257142857142857,0.0428571428571429,0.185714285714286,0.0142857142857143,0.128571428571429,198,198,0,-0.318496102552312,0.353535353535354,-0.33390699969907,"MODERATE","OBSERVED","current_team"
"00-0038040","MIDDLE",64,3.734375,-0.332292616765699,0.3125,0.046875,0.15625,0,0.125,198,198,0,-0.318496102552312,0.323232323232323,-0.325616884081802,"MODERATE","OBSERVED","current_team"
"00-0038040","RIGHT",64,3.953125,-0.273396203509571,0.265625,0.078125,0.1875,0.015625,0.203125,198,198,0,-0.318496102552312,0.323232323232323,-0.295218735304446,"MODERATE","OBSERVED","current_team"
"00-0038045","LEFT",17,1.94117647058824,-0.429107156674624,0.176470588235294,0,0.352941176470588,0,0.0588235294117647,55,55,0,-0.390383698005991,0.309090909090909,-0.398933033036728,"WEAK","OBSERVED","current_team"
"00-0038045","MIDDLE",15,2.73333333333333,-0.347433856343074,0.133333333333333,0,0.266666666666667,0,0.0666666666666667,55,55,0,-0.390383698005991,0.272727272727273,-0.381793729673408,"WEAK","OBSERVED","current_team"
