"gsis_id","run_gap","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","epa_overall","epa_per_rush","evidence_class","output_class","window"
"00-0034109","END",124,4.62096774193548,-0.0823724330907531,0.379032258064516,0.0967741935483871,0.258064516129032,-0.0783444584601118,-0.0810589631025005,"STRONG","OBSERVED","career"
"00-0034109","GUARD",151,3.97350993377483,-0.132714930090696,0.317880794701987,0.0529801324503311,0.132450331125828,-0.0783444584601118,-0.117254132470624,"STRONG","OBSERVED","career"
"00-0034109","TACKLE",159,4.85534591194969,-0.0322489484718651,0.408805031446541,0.10062893081761,0.207547169811321,-0.0783444584601118,-0.04487785531796,"STRONG","OBSERVED","career"
"00-0034115","END",101,5.11881188118812,0.0312577477396195,0.405940594059406,0.118811881188119,0.178217821782178,-0.0598412881022293,-0.00269220350579001,"STRONG","OBSERVED","career"
"00-0034115","GUARD",136,3.91911764705882,-0.224983782068208,0.426470588235294,0.0514705882352941,0.161764705882353,-0.0598412881022293,-0.174429957384745,"STRONG","OBSERVED","career"
"00-0034115","TACKLE",129,4.31782945736434,-0.0637946574900739,0.356589147286822,0.108527131782946,0.155038759689922,-0.0598412881022293,-0.0625396195891709,"STRONG","OBSERVED","career"
"00-0034164","END",23,4.17391304347826,-0.239899074934605,0.391304347826087,0.130434782608696,0.260869565217391,-0.245263477941455,-0.243776956626304,"WEAK","OBSERVED","career"
"00-0034164","GUARD",11,1.09090909090909,-0.145613587741867,0.181818181818182,0,0.363636363636364,-0.245263477941455,-0.22982476255842,"INSUFFICIENT","OBSERVED","career"
"00-0034164","TACKLE",8,3.375,-0.302959919157729,0.375,0,0.125,-0.245263477941455,-0.252051294555134,"INSUFFICIENT","OBSERVED","career"
"00-0034184","END",99,4.70707070707071,-0.0442107735691347,0.484848484848485,0.101010101010101,0.161616161616162,0.0155551660383431,-0.0216575888115959,"MODERATE","OBSERVED","career"
"00-0034184","GUARD",327,4.99082568807339,0.0686739813440258,0.477064220183486,0.0825688073394495,0.107033639143731,0.0155551660383431,0.0604385061028347,"STRONG","OBSERVED","career"
"00-0034184","TACKLE",196,4.38265306122449,-0.0155219015936821,0.397959183673469,0.0663265306122449,0.13265306122449,0.0155551660383431,-0.00823821386742619,"STRONG","OBSERVED","career"
"00-0034208","END",26,5.03846153846154,-0.0913988204280945,0.423076923076923,0.153846153846154,0.192307692307692,-0.0621081740235581,-0.0709634857272552,"WEAK","OBSERVED","career"
"00-0034208","GUARD",31,5.12903225806452,-0.0168287824865641,0.387096774193548,0.0645161290322581,0.0645161290322581,-0.0621081740235581,-0.0466833263571096,"WEAK","OBSERVED","career"
"00-0034208","TACKLE",40,5.6,-0.106648337343626,0.325,0.1,0.225,-0.0621081740235581,-0.0799242393515853,"MODERATE","OBSERVED","career"
"00-0034253","END",17,5.8235294117647,0.198673279582769,0.470588235294118,0.117647058823529,0.117647058823529,0.0795220042322627,0.105828129958998,"WEAK","OBSERVED","career"
"00-0034253","GUARD",21,6.9047619047619,0.285889560821012,0.523809523809524,0.0952380952380952,0,0.0795220042322627,0.133024704088605,"WEAK","OBSERVED","career"
"00-0034253","TACKLE",30,5,-0.11862582033023,0.266666666666667,0.133333333333333,0.3,0.0795220042322627,0.0134727293780986,"WEAK","OBSERVED","career"
"00-0034301","END",60,3.93333333333333,-0.106670803090246,0.416666666666667,0.0166666666666667,0.25,0.00441704074893096,-0.0511268811706575,"MODERATE","OBSERVED","career"
"00-0034301","GUARD",72,3.81944444444444,0.00770547898840349,0.458333333333333,0.0416666666666667,0.166666666666667,0.00441704074893096,0.00621073433409779,"MODERATE","OBSERVED","career"
"00-0034301","TACKLE",44,4.04545454545454,-0.127260709052056,0.454545454545455,0.0227272727272727,0.136363636363636,0.00441704074893096,-0.0512927764745637,"MODERATE","OBSERVED","career"
"00-0034331","END",18,3.94444444444444,-0.167539114022576,0.444444444444444,0.0555555555555556,0.111111111111111,-0.167131777035682,-0.167225777878811,"WEAK","OBSERVED","career"
"00-0034331","GUARD",43,3.04651162790698,-0.210758194120102,0.27906976744186,0.0465116279069767,0.232558139534884,-0.167131777035682,-0.185344747274809,"MODERATE","OBSERVED","career"
"00-0034331","TACKLE",32,3.375,-0.208492909616325,0.34375,0.0625,0.28125,-0.167131777035682,-0.181518257933297,"WEAK","OBSERVED","career"
"00-0034349","END",61,4.86885245901639,0.024625560389946,0.40983606557377,0.147540983606557,0.262295081967213,-0.114765177339107,-0.0444938136905761,"MODERATE","OBSERVED","career"
"00-0034349","GUARD",34,6.29411764705882,0.243820966360063,0.470588235294118,0.0882352941176471,0.205882352941176,-0.114765177339107,0.0149361937861249,"WEAK","OBSERVED","career"
"00-0034349","TACKLE",84,3.86904761904762,-0.15580480343349,0.404761904761905,0.0238095238095238,0.119047619047619,-0.114765177339107,-0.138704959227497,"MODERATE","OBSERVED","career"
"00-0034358","END",15,4.13333333333333,-0.199892546865158,0.333333333333333,0.0666666666666667,0.2,0.0714679582147037,0.0171958571987314,"WEAK","OBSERVED","career"
"00-0034358","GUARD",6,2.5,-0.20176258488209,0.333333333333333,0,0.333333333333333,0.0714679582147037,0.046628817933177,"INSUFFICIENT","OBSERVED","career"
"00-0034358","TACKLE",9,7,0.14347411959251,0.444444444444444,0.111111111111111,0.111111111111111,0.0714679582147037,0.0808600662205045,"INSUFFICIENT","OBSERVED","career"
"00-0034367","END",69,4.02898550724638,-0.113530362551303,0.376811594202899,0.0869565217391304,0.289855072463768,-0.106723833130608,-0.110364534913771,"MODERATE","OBSERVED","career"
"00-0034367","GUARD",77,3.68831168831169,-0.084306047781891,0.415584415584416,0.051948051948052,0.194805194805195,-0.106723833130608,-0.094124055963811,"MODERATE","OBSERVED","career"
"00-0034367","TACKLE",59,4.67796610169492,-0.00968470504296462,0.355932203389831,0.101694915254237,0.203389830508475,-0.106723833130608,-0.0586119965157262,"MODERATE","OBSERVED","career"
"00-0034378","END",52,3.98076923076923,-0.150693462215154,0.365384615384615,0.0961538461538462,0.211538461538462,-0.069522703423817,-0.107209127148366,"MODERATE","OBSERVED","career"
"00-0034378","GUARD",55,3.78181818181818,-0.115561295897615,0.363636363636364,0.0545454545454545,0.181818181818182,-0.069522703423817,-0.0915411606938944,"MODERATE","OBSERVED","career"
"00-0034378","TACKLE",52,4.21153846153846,-0.0269803001647233,0.346153846153846,0.115384615384615,0.192307692307692,-0.069522703423817,-0.0497708733392378,"MODERATE","OBSERVED","career"
"00-0034400","END",48,6.5625,0.303192988971018,0.625,0.1875,0.145833333333333,-0.0506817815975223,0.106595894210718,"MODERATE","OBSERVED","career"
"00-0034400","GUARD",42,4.80952380952381,-0.11438495712043,0.476190476190476,0.0714285714285714,0.19047619047619,-0.0506817815975223,-0.0769125009304841,"MODERATE","OBSERVED","career"
"00-0034400","TACKLE",39,4.25641025641026,-0.0203564125337065,0.307692307692308,0.0512820512820513,0.17948717948718,-0.0506817815975223,-0.0387354240875342,"WEAK","OBSERVED","career"
"00-0034407","END",23,11.3478260869565,0.439786114333876,0.608695652173913,0.260869565217391,0.130434782608696,0.410860692803981,0.418876171059253,"WEAK","OBSERVED","career"
"00-0034407","GUARD",1,7,0.318899237958249,1,0,0,0.410860692803981,0.409353127970444,"INSUFFICIENT","OBSERVED","career"
"00-0034414","END",89,4.8314606741573,0.0041334760444647,0.382022471910112,0.0786516853932584,0.179775280898876,-0.0370530190690291,-0.0124516897730496,"MODERATE","OBSERVED","career"
"00-0034414","GUARD",67,4.29850746268657,-0.00614193183241366,0.417910447761194,0.0447761194029851,0.149253731343284,-0.0370530190690291,-0.0207455950938068,"MODERATE","OBSERVED","career"
"00-0034414","TACKLE",62,3.7741935483871,-0.17266650774212,0.258064516129032,0.0967741935483871,0.145161290322581,-0.0370530190690291,-0.105971349378305,"MODERATE","OBSERVED","career"
"00-0034419","END",19,8.21052631578947,0.653777743413995,0.68421052631579,0.263157894736842,0.105263157894737,0.66530350758112,0.662531488351052,"WEAK","OBSERVED","career"
"00-0034432","END",23,4.43478260869565,-0.168654614490072,0.347826086956522,0.0869565217391304,0.260869565217391,-0.139606761709039,-0.147656166696555,"WEAK","OBSERVED","career"
"00-0034432","GUARD",19,3.63157894736842,-0.479196327928405,0.263157894736842,0.0526315789473684,0.105263157894737,-0.139606761709039,-0.221280201685849,"WEAK","OBSERVED","career"
"00-0034432","TACKLE",22,4.31818181818182,-0.112645105707501,0.227272727272727,0.0909090909090909,0.136363636363636,-0.139606761709039,-0.132373146684237,"WEAK","OBSERVED","career"
"00-0034440","END",63,7.04761904761905,0.178011374592888,0.523809523809524,0.158730158730159,0.19047619047619,-0.0470626943458894,0.068219145842265,"MODERATE","OBSERVED","career"
"00-0034440","GUARD",58,4.60344827586207,0.0387272119149766,0.431034482758621,0.0862068965517241,0.155172413793103,-0.0470626943458894,-0.00489477431936205,"MODERATE","OBSERVED","career"
"00-0034440","TACKLE",57,4.3859649122807,-0.032005418370024,0.403508771929825,0.087719298245614,0.175438596491228,-0.0470626943458894,-0.0397270983576473,"MODERATE","OBSERVED","career"
"00-0034449","GUARD",13,3.30769230769231,-0.122493694218485,0.384615384615385,0,0,-0.150029580217401,-0.145125929286087,"INSUFFICIENT","OBSERVED","career"
"00-0034449","TACKLE",6,3.33333333333333,-0.452060127436804,0.166666666666667,0,0.166666666666667,-0.150029580217401,-0.177486902691892,"INSUFFICIENT","OBSERVED","career"
"00-0034457","END",48,4.72916666666667,-0.0177925245964919,0.479166666666667,0.104166666666667,0.291666666666667,-0.155269009361315,-0.0941683494658379,"MODERATE","OBSERVED","career"
"00-0034457","GUARD",31,5.32258064516129,0.0719674370935066,0.419354838709677,0.129032258064516,0.032258064516129,-0.155269009361315,-0.0778587913382436,"WEAK","OBSERVED","career"
"00-0034457","TACKLE",22,4.54545454545454,-0.237752188026207,0.272727272727273,0.0909090909090909,0.272727272727273,-0.155269009361315,-0.177398642661651,"WEAK","OBSERVED","career"
"00-0034509","END",2,6,-0.0410631860431749,0.5,0,0,-0.110890185840184,-0.108637701975764,"INSUFFICIENT","OBSERVED","career"
"00-0034509","GUARD",10,3,-0.282857273553964,0.4,0,0.1,-0.110890185840184,-0.135456912656438,"INSUFFICIENT","OBSERVED","career"
"00-0034509","TACKLE",1,1,-0.569369971635751,0,0,0,-0.110890185840184,-0.118406247902406,"INSUFFICIENT","OBSERVED","career"
"00-0034578","END",1,7,0.227603921899572,1,0,0,0.0862819642334216,0.0885987176377847,"INSUFFICIENT","OBSERVED","career"
"00-0034578","GUARD",9,4.11111111111111,-0.151039301146132,0.333333333333333,0.111111111111111,0.111111111111111,0.0862819642334216,0.0553270165752189,"INSUFFICIENT","OBSERVED","career"
"00-0034578","TACKLE",7,5,-0.148192583275626,0.285714285714286,0.142857142857143,0,0.0862819642334216,0.0617846234488942,"INSUFFICIENT","OBSERVED","career"
"00-0034614","END",7,3.14285714285714,-1.72013746958692,0.142857142857143,0,0.285714285714286,-0.285471738884336,-0.435362188360725,"INSUFFICIENT","OBSERVED","career"
"00-0034614","GUARD",2,8.5,-0.0952687814133242,0.5,0.5,0,-0.285471738884336,-0.279336159611078,"INSUFFICIENT","OBSERVED","career"
"00-0034614","TACKLE",6,10,0.531217715179082,0.666666666666667,0.166666666666667,0.166666666666667,-0.285471738884336,-0.211227243060389,"INSUFFICIENT","OBSERVED","career"
"00-0034646","END",16,2.1875,-0.310828019170003,0.3125,0,0.25,0.0236265906016342,-0.0467849061923947,"WEAK","OBSERVED","career"
"00-0034646","GUARD",2,10.5,1.09950984219904,1,0.5,0,0.0236265906016342,0.058332501943486,"INSUFFICIENT","OBSERVED","career"
"00-0034646","TACKLE",4,6.5,0.500769651625887,1,0.25,0,0.0236265906016342,0.05344803191565,"INSUFFICIENT","OBSERVED","career"
"00-0034679","END",4,4,-0.28539296121744,0.5,0,0.25,-0.202072032444478,-0.207279590492788,"INSUFFICIENT","OBSERVED","career"
"00-0034679","GUARD",24,3.75,-0.0794632290611238,0.416666666666667,0.0833333333333333,0.208333333333333,-0.202072032444478,-0.16704094576352,"WEAK","OBSERVED","career"
"00-0034679","TACKLE",16,2.125,-0.283343145463732,0.1875,0,0.25,-0.202072032444478,-0.219181740448532,"WEAK","OBSERVED","career"
"00-0034681","END",110,4.10909090909091,-0.0610621632256715,0.327272727272727,0.0818181818181818,0.245454545454545,-0.0466188843947696,-0.0559645354030003,"STRONG","OBSERVED","career"
"00-0034681","GUARD",65,4.56923076923077,-0.183513063448877,0.276923076923077,0.0923076923076923,0.215384615384615,-0.0466188843947696,-0.117803857502906,"MODERATE","OBSERVED","career"
"00-0034681","TACKLE",68,3.89705882352941,-0.079559812481474,0.367647058823529,0.0735294117647059,0.147058823529412,-0.0466188843947696,-0.0641187524408313,"MODERATE","OBSERVED","career"
"00-0034750","END",68,6.88235294117647,0.206691304798467,0.441176470588235,0.25,0.264705882352941,0.0599050984284925,0.137885270562541,"MODERATE","OBSERVED","career"
"00-0034750","GUARD",83,3.8433734939759,-0.152508088473107,0.313253012048193,0.0481927710843374,0.156626506024096,0.0599050984284925,-0.0633836743885199,"MODERATE","OBSERVED","career"
"00-0034750","TACKLE",77,5.20779220779221,0.0172512192277589,0.337662337662338,0.0909090909090909,0.181818181818182,0.0599050984284925,0.0359317502645765,"MODERATE","OBSERVED","career"
"00-0034771","GUARD",10,1.2,0.467315438814694,0.7,0,0.2,-0.608433531802398,-0.454755107428527,"INSUFFICIENT","OBSERVED","career"
"00-0034771","TACKLE",1,2,0.756006599520333,1,0,0,-0.608433531802398,-0.586065660797107,"INSUFFICIENT","OBSERVED","career"
"00-0034775","END",20,7.45,0.401927862368757,0.65,0.2,0.1,0.363212704862235,0.372891494238866,"WEAK","OBSERVED","career"
"00-0034775","TACKLE",1,6,0.0716114350943826,1,0,0,0.363212704862235,0.358432356177516,"INSUFFICIENT","OBSERVED","career"
"00-0034791","END",188,5.73936170212766,0.0702507482207518,0.478723404255319,0.143617021276596,0.212765957446809,-0.00619526152344715,0.0517557458632843,"STRONG","OBSERVED","career"
"00-0034791","GUARD",572,4.49125874125874,-0.0503875920153871,0.38986013986014,0.0734265734265734,0.174825174825175,-0.00619526152344715,-0.0461921176015953,"STRONG","OBSERVED","career"
"00-0034791","TACKLE",511,5.70058708414872,0.0268534061254142,0.385518590998043,0.135029354207436,0.181996086105675,-0.00619526152344715,0.0233806914863044,"STRONG","OBSERVED","career"
"00-0034796","END",310,7.08709677419355,0.350962722251036,0.629032258064516,0.17741935483871,0.1,0.156831687714301,0.319482013947781,"STRONG","OBSERVED","career"
"00-0034796","GUARD",91,5.57142857142857,0.100611132585993,0.505494505494505,0.0879120879120879,0.131868131868132,0.156831687714301,0.12295042601446,"MODERATE","OBSERVED","career"
"00-0034796","TACKLE",124,6.25,0.199666112456949,0.5,0.161290322580645,0.137096774193548,0.156831687714301,0.185698365258259,"STRONG","OBSERVED","career"
"00-0034799","END",41,2.48780487804878,-0.182016330683127,0.292682926829268,0.024390243902439,0.24390243902439,-0.162708712349397,-0.170546458405664,"MODERATE","OBSERVED","career"
"00-0034799","GUARD",55,2.8,-0.0873178411931307,0.418181818181818,0.0545454545454545,0.236363636363636,-0.162708712349397,-0.126652208752922,"MODERATE","OBSERVED","career"
"00-0034799","TACKLE",38,4,-0.0961041613993147,0.289473684210526,0.0263157894736842,0.289473684210526,-0.162708712349397,-0.136882457899365,"WEAK","OBSERVED","career"
"00-0034808","END",6,-0.333333333333333,-0.899838825173598,0.166666666666667,0,0.666666666666667,-0.334147881563695,-0.385574330982777,"INSUFFICIENT","OBSERVED","career"
"00-0034808","GUARD",2,2,-0.459969020535937,0,0,0,-0.334147881563695,-0.338206627982154,"INSUFFICIENT","OBSERVED","career"
"00-0034808","TACKLE",14,4,-0.0945163229646693,0.5,0,0.0714285714285714,-0.334147881563695,-0.288812181288203,"INSUFFICIENT","OBSERVED","career"
"00-0034816","END",68,5.05882352941176,0.00774787940163688,0.441176470588235,0.0882352941176471,0.220588235294118,-0.0592093020703594,-0.0236382994133614,"MODERATE","OBSERVED","career"
"00-0034816","GUARD",141,4.05673758865248,-0.0904672466940797,0.404255319148936,0.049645390070922,0.148936170212766,-0.0592093020703594,-0.0811365169556558,"STRONG","OBSERVED","career"
"00-0034816","TACKLE",127,4.1259842519685,-0.128926200730777,0.346456692913386,0.0866141732283465,0.251968503937008,-0.0592093020703594,-0.10655714233706,"STRONG","OBSERVED","career"
"00-0034827","END",53,7.16981132075472,0.384818635477337,0.69811320754717,0.245283018867925,0.150943396226415,0.27434776602321,0.326161536652137,"MODERATE","OBSERVED","career"
"00-0034827","GUARD",6,6,0.111049383762293,0.5,0.166666666666667,0.333333333333333,0.27434776602321,0.259502458544945,"INSUFFICIENT","OBSERVED","career"
"00-0034827","TACKLE",7,2.71428571428571,-0.271458407132221,0.285714285714286,0,0.285714285714286,0.27434776602321,0.217323240469658,"INSUFFICIENT","OBSERVED","career"
"00-0034837","END",27,5.03703703703704,-0.170342103729059,0.592592592592593,0.148148148148148,0.296296296296296,-0.200300712836906,-0.191003213458609,"WEAK","OBSERVED","career"
"00-0034837","TACKLE",1,-6,-1.37068173836451,0,0,1,-0.200300712836906,-0.219487287025883,"INSUFFICIENT","OBSERVED","career"
"00-0034838","END",87,4.20689655172414,-0.127541437609904,0.367816091954023,0.0689655172413793,0.195402298850575,-0.142410207337799,-0.133610323213126,"MODERATE","OBSERVED","career"
"00-0034838","GUARD",111,3.78378378378378,-0.0983063394270893,0.378378378378378,0.045045045045045,0.162162162162162,-0.142410207337799,-0.113781380799268,"STRONG","OBSERVED","career"
"00-0034838","TACKLE",96,4.53125,-0.224154194689322,0.322916666666667,0.104166666666667,0.166666666666667,-0.142410207337799,-0.192714199554121,"MODERATE","OBSERVED","career"
"00-0034844","END",347,5.12103746397694,-0.0474539729774661,0.429394812680115,0.112391930835735,0.265129682997118,-0.0582482070191717,-0.0490452605511819,"STRONG","OBSERVED","career"
"00-0034844","GUARD",527,4.36053130929791,-0.0242575366187989,0.377609108159393,0.0531309297912713,0.180265654648956,-0.0582482070191717,-0.027731881123096,"STRONG","OBSERVED","career"
"00-0034844","TACKLE",467,5.40471092077088,0.00714487531291618,0.381156316916488,0.107066381156317,0.184154175588865,-0.0582482070191717,-0.000300257400414515,"STRONG","OBSERVED","career"
