"gsis_id","bucket","carries","yards_per_carry","epa_per_rush","success_rate","explosive_rate","stuff_rate","td_rate","n_opp","carries_eligible","box_coverage_rate","mean_box_faced","box_share","evidence_class","availability","source","family","window"
"00-0028198","HEAVY",47,2.46808510638298,-0.405771966079904,0.382978723404255,0.0425531914893617,0.361702127659574,0.127659574468085,12,121,1,7.33884297520661,0.388429752066116,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0028198","LIGHT",34,4.85294117647059,-0.0146830703289357,0.382352941176471,0.0588235294117647,0.0294117647058824,0,9,121,1,7.33884297520661,0.28099173553719,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0028198","NEUTRAL",40,3.025,-0.17951129470166,0.375,0.025,0.2,0,10,121,1,7.33884297520661,0.330578512396694,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0028202","HEAVY",5,2.2,0.361768902186304,0.6,0,0.2,0.2,2,74,1,6.33783783783784,0.0675675675675676,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0028202","LIGHT",46,3.06521739130435,-0.220150757885953,0.282608695652174,0.0434782608695652,0.260869565217391,0.0434782608695652,10,74,1,6.33783783783784,0.621621621621622,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0028202","NEUTRAL",23,1.91304347826087,-0.257263096585951,0.260869565217391,0,0.304347826086957,0.0434782608695652,6,74,1,6.33783783783784,0.310810810810811,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0028409","HEAVY",5,-0.6,-1.76092075051274,0.2,0,0.6,0,2,38,1,6.57894736842105,0.131578947368421,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0028409","LIGHT",20,3.85,-0.244802851194981,0.3,0.05,0.15,0,7,38,1,6.57894736842105,0.526315789473684,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0028409","NEUTRAL",13,4.92307692307692,-0.169161106513527,0.384615384615385,0.153846153846154,0.307692307692308,0,5,38,1,6.57894736842105,0.342105263157895,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0028986","HEAVY",6,1.5,0.496473657122503,0.666666666666667,0,0.166666666666667,0,5,25,1,6.68,0.24,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0028986","LIGHT",13,2.61538461538462,-0.462548292837482,0.461538461538462,0,0.307692307692308,0.153846153846154,7,25,1,6.68,0.52,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0028986","NEUTRAL",6,0.666666666666667,-1.16538126260275,0.166666666666667,0,0.666666666666667,0,6,25,1,6.68,0.24,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029141","HEAVY",128,3.9921875,-0.0894387359519852,0.3984375,0.0859375,0.2109375,0.0390625,20,351,1,7.24216524216524,0.364672364672365,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029141","LIGHT",63,4.98412698412698,0.0384720679328224,0.46031746031746,0.0793650793650794,0.0793650793650794,0,20,351,1,7.24216524216524,0.17948717948718,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029141","NEUTRAL",160,3.96875,-0.0582467219170566,0.38125,0.0625,0.20625,0.00625000000000002,22,351,1,7.24216524216524,0.455840455840456,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029205","HEAVY",9,-0.111111111111111,-1.05398818030433,0,0,0.666666666666667,0,5,38,1,6.81578947368421,0.236842105263158,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029205","LIGHT",14,5.5,0.0384533167608814,0.428571428571429,0.214285714285714,0.142857142857143,0,6,38,1,6.81578947368421,0.368421052631579,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029205","NEUTRAL",15,3.73333333333333,-0.0530407774223325,0.4,0.0666666666666667,0.133333333333333,0,6,38,1,6.81578947368421,0.394736842105263,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029239","HEAVY",25,5.48,0.151684513588752,0.48,0.16,0.2,0.08,15,104,1,6.93269230769231,0.240384615384615,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029239","LIGHT",36,5.36111111111111,-0.046992744571775,0.416666666666667,0.111111111111111,0.111111111111111,0.0277777777777778,14,104,1,6.93269230769231,0.346153846153846,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029239","NEUTRAL",43,5.32558139534884,-0.000199730629204841,0.395348837209302,0.162790697674419,0.255813953488372,0.0930232558139535,17,104,1,6.93269230769231,0.413461538461538,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029263","HEAVY",41,2.17073170731707,0.135126549055624,0.707317073170732,0.024390243902439,0.268292682926829,0.146341463414634,19,187,1,6.81283422459893,0.219251336898396,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029263","LIGHT",77,4.38961038961039,0.0588011849558244,0.48051948051948,0.116883116883117,0.233766233766234,0.0519480519480519,27,187,1,6.81283422459893,0.411764705882353,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029263","NEUTRAL",69,3.49275362318841,-0.326418656689218,0.449275362318841,0.101449275362319,0.420289855072464,0.0144927536231884,26,187,1,6.81283422459893,0.368983957219251,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029273","HEAVY",25,1.6,0.06246655729929,0.52,0,0.16,0.2,12,74,1,7.24324324324324,0.337837837837838,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029273","LIGHT",19,4.63157894736842,0.217603002052975,0.526315789473684,0.0526315789473684,0.105263157894737,0.105263157894737,12,74,1,7.24324324324324,0.256756756756757,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029273","NEUTRAL",30,3.3,-0.0638738550284566,0.5,0.0333333333333333,0.133333333333333,0.0333333333333333,13,74,1,7.24324324324324,0.405405405405405,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029492","HEAVY",8,0.75,-0.10926493041552,0.5,0,0.5,0.375,6,26,1,6.92307692307692,0.307692307692308,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029492","LIGHT",10,5.8,-0.0515976033202605,0.4,0.1,0.3,0,8,26,1,6.92307692307692,0.384615384615385,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029492","NEUTRAL",8,3.25,0.177035019245523,0.625,0,0.125,0,5,26,1,6.92307692307692,0.307692307692308,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029604","HEAVY",34,1.32352941176471,-0.25243775516206,0.558823529411765,0.0294117647058824,0.352941176470588,0.176470588235294,19,108,1,7.12037037037037,0.314814814814815,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029604","LIGHT",33,2.18181818181818,-0.5413081258094,0.363636363636364,0.0606060606060606,0.545454545454545,0.121212121212121,17,108,1,7.12037037037037,0.305555555555556,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029604","NEUTRAL",41,1.82926829268293,-0.355861403891273,0.414634146341463,0.024390243902439,0.414634146341463,0.0975609756097561,21,108,1,7.12037037037037,0.37962962962963,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029613","HEAVY",134,2.27611940298508,-0.276245481080529,0.343283582089552,0.0298507462686567,0.253731343283582,0.0671641791044776,20,455,1,7.09450549450549,0.294505494505495,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029613","LIGHT",141,4.29787234042553,-0.0775845168977447,0.418439716312057,0.0638297872340425,0.170212765957447,0,22,455,1,7.09450549450549,0.30989010989011,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029613","NEUTRAL",180,3.56111111111111,-0.180582092483705,0.311111111111111,0.0611111111111111,0.25,0.00555555555555557,22,455,1,7.09450549450549,0.395604395604396,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029615","HEAVY",178,3.92696629213483,-0.134173037175587,0.325842696629213,0.0730337078651685,0.235955056179775,0.0449438202247191,23,715,1,6.8993006993007,0.248951048951049,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029615","LIGHT",263,4.63498098859316,-0.0962965230414829,0.380228136882129,0.0988593155893536,0.144486692015209,0,24,715,1,6.8993006993007,0.367832167832168,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029615","NEUTRAL",274,3.68613138686131,-0.107560813028547,0.335766423357664,0.0474452554744526,0.175182481751825,0.0182481751824818,25,715,1,6.8993006993007,0.383216783216783,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029665","HEAVY",4,4.25,0.513644478283823,1,0,0,0.25,3,39,1,6.61538461538461,0.102564102564103,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029665","LIGHT",19,7.26315789473684,0.388222168064921,0.578947368421053,0.105263157894737,0.0526315789473684,0,8,39,1,6.61538461538461,0.487179487179487,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029665","NEUTRAL",16,2.25,-0.926860629890143,0.375,0,0.5,0,7,39,1,6.61538461538461,0.41025641025641,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029683","HEAVY",9,1.77777777777778,-0.391912845144462,0.111111111111111,0.111111111111111,0.333333333333333,0,4,41,1,6.58536585365854,0.219512195121951,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029683","LIGHT",19,4.26315789473684,-0.189904066957656,0.210526315789474,0.105263157894737,0.157894736842105,0,7,41,1,6.58536585365854,0.463414634146341,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029683","NEUTRAL",13,2.61538461538462,-0.190193807334603,0.538461538461538,0,0.307692307692308,0,6,41,1,6.58536585365854,0.317073170731707,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029701","HEAVY",26,2.96153846153846,0.700834106397001,0.884615384615385,0.0769230769230769,0.153846153846154,0.346153846153846,20,107,1,7.06542056074766,0.242990654205607,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029701","LIGHT",29,2.13793103448276,-0.784882650583982,0.344827586206897,0.0344827586206897,0.551724137931034,0.103448275862069,18,107,1,7.06542056074766,0.271028037383178,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029701","NEUTRAL",52,5.63461538461538,0.229897775393744,0.634615384615385,0.192307692307692,0.25,0.0576923076923077,23,107,1,7.06542056074766,0.485981308411215,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0029731","HEAVY",11,1.63636363636364,-0.419165706558322,0.181818181818182,0,0.272727272727273,0,6,64,1,6.390625,0.171875,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029731","LIGHT",39,5.30769230769231,-0.124292724734861,0.487179487179487,0.102564102564103,0.153846153846154,0,14,64,1,6.390625,0.609375,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029731","NEUTRAL",14,4.14285714285714,-0.041527390218107,0.357142857142857,0.142857142857143,0.357142857142857,0,7,64,1,6.390625,0.21875,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029795","HEAVY",8,1.5,-0.468264736965733,0.25,0,0.5,0,5,40,1,6.85,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029795","LIGHT",15,4.66666666666667,0.0551464748064368,0.4,0.0666666666666667,0.2,0,8,40,1,6.85,0.375,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029795","NEUTRAL",17,4.05882352941176,-0.0735530628641273,0.352941176470588,0.117647058823529,0.176470588235294,0,11,40,1,6.85,0.425,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029854","HEAVY",107,3.52336448598131,-0.139712135097121,0.336448598130841,0.0467289719626168,0.261682242990654,0.0280373831775701,19,438,1,6.89041095890411,0.244292237442922,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029854","LIGHT",160,4.98125,-0.038395506941368,0.4375,0.075,0.13125,0.0125,20,438,1,6.89041095890411,0.365296803652968,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029854","NEUTRAL",171,4.18713450292398,-0.0736151580992216,0.374269005847953,0.064327485380117,0.192982456140351,0.0233918128654971,20,438,1,6.89041095890411,0.39041095890411,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0029892","HEAVY",28,2.60714285714286,-0.192234026120527,0.535714285714286,0,0.285714285714286,0.142857142857143,13,67,1,7.29850746268657,0.417910447761194,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029892","LIGHT",16,5.875,-0.123565632091297,0.375,0.1875,0.0625,0,12,67,1,7.29850746268657,0.238805970149254,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029892","NEUTRAL",23,2.78260869565217,-0.440084843658437,0.565217391304348,0,0.260869565217391,0.0869565217391305,13,67,1,7.29850746268657,0.343283582089552,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0029931","HEAVY",14,2.92857142857143,-0.0280500494783545,0.571428571428571,0,0.214285714285714,0,9,30,1,7.6,0.466666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029931","LIGHT",4,2.75,-0.0184128167893505,0.25,0,0,0,3,30,1,7.6,0.133333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0029931","NEUTRAL",12,4.33333333333333,0.285291779849407,0.75,0,0,0,9,30,1,7.6,0.4,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0030107","HEAVY",33,2.63636363636364,-0.200348091786248,0.333333333333333,0,0.333333333333333,0.0303030303030303,14,222,1,6.58558558558559,0.148648648648649,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030107","LIGHT",109,4.3302752293578,-0.0836543308729683,0.412844036697248,0.073394495412844,0.229357798165138,0.00917431192660553,21,222,1,6.58558558558559,0.490990990990991,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030107","NEUTRAL",80,3.3625,-0.195423124649065,0.325,0.075,0.275,0.025,17,222,1,6.58558558558559,0.36036036036036,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030117","HEAVY",49,2.59183673469388,-0.254738002014908,0.224489795918367,0.0408163265306122,0.285714285714286,0.0408163265306122,10,138,1,7.23913043478261,0.355072463768116,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030117","LIGHT",23,5.91304347826087,-0.0027608797232539,0.260869565217391,0.0869565217391304,0.173913043478261,0.0434782608695652,13,138,1,7.23913043478261,0.166666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030117","NEUTRAL",66,4.84848484848485,0.0217386017417691,0.439393939393939,0.0909090909090909,0.0909090909090909,0,12,138,1,7.23913043478261,0.478260869565217,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030287","HEAVY",9,2.22222222222222,-0.242703964110953,0.222222222222222,0.111111111111111,0.555555555555556,0.111111111111111,7,54,1,6.66666666666667,0.166666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0030287","LIGHT",23,4.17391304347826,-0.104621379794401,0.521739130434783,0.0434782608695652,0.130434782608696,0,7,54,1,6.66666666666667,0.425925925925926,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030287","NEUTRAL",22,1.59090909090909,-0.298835133591307,0.272727272727273,0,0.409090909090909,0,8,54,1,6.66666666666667,0.407407407407407,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030288","HEAVY",115,3.38260869565217,0.0727071899720771,0.469565217391304,0.0260869565217391,0.208695652173913,0.0869565217391305,24,475,1,6.89473684210526,0.242105263157895,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030288","LIGHT",175,4.4,0.00382400146929491,0.44,0.0571428571428571,0.114285714285714,0.0114285714285714,22,475,1,6.89473684210526,0.368421052631579,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030288","NEUTRAL",185,3.88108108108108,-0.0948389890481195,0.372972972972973,0.0594594594594595,0.189189189189189,0.0216216216216216,23,475,1,6.89473684210526,0.389473684210526,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030404","HEAVY",9,1.44444444444444,-0.624859692414032,0.222222222222222,0,0.555555555555556,0,7,220,1,6.32272727272727,0.0409090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0030404","LIGHT",134,4.7910447761194,-0.108946072223397,0.358208955223881,0.104477611940299,0.186567164179104,0.0223880597014926,25,220,1,6.32272727272727,0.609090909090909,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030404","NEUTRAL",77,4.2987012987013,-0.0144532752698044,0.376623376623377,0.0779220779220779,0.142857142857143,0.025974025974026,20,220,1,6.32272727272727,0.35,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030414","HEAVY",58,3.87931034482759,-0.0713449665375359,0.53448275862069,0.0517241379310345,0.155172413793103,0.0344827586206896,13,282,1,6.80141843971631,0.205673758865248,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030414","LIGHT",115,5.15652173913044,-0.12735536050843,0.408695652173913,0.0869565217391304,0.130434782608696,0.0173913043478261,18,282,1,6.80141843971631,0.407801418439716,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030414","NEUTRAL",109,3.6697247706422,-0.0933353328539365,0.339449541284404,0.055045871559633,0.174311926605505,0.00917431192660552,18,282,1,6.80141843971631,0.386524822695035,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030431","HEAVY",14,5.71428571428571,-0.226793555413938,0.5,0.214285714285714,0.142857142857143,0.142857142857143,7,72,1,6.80555555555556,0.194444444444444,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","career"
"00-0030431","LIGHT",29,9.17241379310345,0.45416565591084,0.586206896551724,0.206896551724138,0.137931034482759,0.0689655172413793,18,72,1,6.80555555555556,0.402777777777778,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030431","NEUTRAL",29,5.24137931034483,0.171501429846855,0.517241379310345,0.137931034482759,0.241379310344828,0.0344827586206896,14,72,1,6.80555555555556,0.402777777777778,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030432","HEAVY",32,1.625,-0.38877701106594,0.28125,0,0.375,0.0625,13,150,1,6.81333333333333,0.213333333333333,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030432","LIGHT",56,4.96428571428571,-0.000453683246725958,0.410714285714286,0.0714285714285714,0.214285714285714,0.0357142857142857,14,150,1,6.81333333333333,0.373333333333333,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030432","NEUTRAL",62,4.2258064516129,0.0107965428435158,0.387096774193548,0.0483870967741935,0.161290322580645,0.0483870967741935,13,150,1,6.81333333333333,0.413333333333333,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
"00-0030433","HEAVY",107,3.42990654205608,-0.0911526602147628,0.485981308411215,0.0560747663551402,0.224299065420561,0.102803738317757,18,221,1,7.48868778280543,0.484162895927602,"STRONG","PRIOR_ONLY","participation","rb_box","career"
"00-0030433","LIGHT",30,5.9,0.189672160654057,0.566666666666667,0.0666666666666667,0.0666666666666667,0,12,221,1,7.48868778280543,0.135746606334842,"WEAK","PRIOR_ONLY","participation","rb_box","career"
"00-0030433","NEUTRAL",84,5.46428571428571,-0.0249423305566387,0.44047619047619,0.119047619047619,0.130952380952381,0.0238095238095238,19,221,1,7.48868778280543,0.380090497737557,"MODERATE","PRIOR_ONLY","participation","rb_box","career"
