"gsis_id","bucket","targets","catch_rate","yards_per_target","air_yards","yac","epa_per_target","success_rate","explosive_rate","n_opp","targets_eligible","targets_charted_mz","mz_coverage_rate","target_share_vs_bucket","evidence_class","availability","source","family","window"
"00-0035308","MAN",7,0.571428571428571,4.42857142857143,4.85714285714286,2.5,0.134950117823402,0.428571428571429,0,3,26,26,1,0.269230769230769,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035308","ZONE",19,0.736842105263158,7.05263157894737,8,3.57142857142857,0.066683467597039,0.421052631578947,0.210526315789474,8,26,26,1,0.730769230769231,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035329","MAN",37,0.594594594594595,5.7027027027027,6.78378378378378,4.90909090909091,0.230414443373305,0.513513513513513,0.135135135135135,19,101,100,0.99009900990099,0.37,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035329","ZONE",63,0.714285714285714,8.77777777777778,7.53968253968254,5.64444444444444,0.421872683036882,0.634920634920635,0.238095238095238,22,101,100,0.99009900990099,0.63,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035341","MAN",30,0.566666666666667,7.6,9.16666666666667,3.58823529411765,0.317111509523403,0.5,0.233333333333333,13,72,72,1,0.416666666666667,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035341","ZONE",42,0.69047619047619,8.88095238095238,11.452380952381,4.06896551724138,0.485512213846689,0.595238095238095,0.19047619047619,10,72,72,1,0.583333333333333,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035342","MAN",13,0.846153846153846,6.69230769230769,1,6.72727272727273,0.310085602874796,0.538461538461538,0.153846153846154,6,46,45,0.978260869565217,0.288888888888889,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035342","ZONE",32,0.78125,6.3125,1.78125,6.48,0.0969719249747833,0.53125,0.0625,11,46,45,0.978260869565217,0.711111111111111,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035350","MAN",51,0.490196078431372,6.09803921568627,12.3529411764706,2.08,-0.230279923423813,0.431372549019608,0.137254901960784,13,113,111,0.982300884955752,0.45945945945946,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035350","ZONE",60,0.516666666666667,7.93333333333333,14.2666666666667,2.87096774193548,0.173382636232405,0.433333333333333,0.183333333333333,15,113,111,0.982300884955752,0.540540540540541,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035359","MAN",15,0.333333333333333,3.33333333333333,15,3,-0.197008863813244,0.266666666666667,0.0666666666666667,8,36,36,1,0.416666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035359","ZONE",21,0.619047619047619,6.71428571428571,8.52380952380952,3.15384615384615,0.0559572217638848,0.523809523809524,0.142857142857143,8,36,36,1,0.583333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035406","MAN",37,0.540540540540541,6.43243243243243,8.78378378378378,8.5,0.193022913165138,0.405405405405405,0.108108108108108,14,79,79,1,0.468354430379747,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035406","ZONE",42,0.785714285714286,7.57142857142857,6.78571428571429,4.48484848484848,0.121419909725894,0.547619047619048,0.142857142857143,17,79,79,1,0.531645569620253,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035414","MAN",50,0.52,7.78,11.66,6.23076923076923,0.129677377311936,0.38,0.1,14,130,130,1,0.384615384615385,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035414","ZONE",80,0.5625,9.0375,15.2875,4.55555555555555,0.363704251974306,0.5,0.2125,21,130,130,1,0.615384615384615,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035500","MAN",63,0.619047619047619,7.65079365079365,6.92063492063492,9.74358974358974,0.226201206121652,0.476190476190476,0.142857142857143,20,191,191,1,0.329842931937173,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035500","ZONE",128,0.828125,6.46875,4,5.50943396226415,0.108279418573676,0.4296875,0.0859375,25,191,191,1,0.670157068062827,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035510","MAN",33,0.454545454545455,5.33333333333333,11.9090909090909,3,-0.184917623805432,0.363636363636364,0.0909090909090909,11,67,66,0.985074626865672,0.5,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035510","ZONE",33,0.545454545454545,7.06060606060606,13.6666666666667,2.61111111111111,0.124805398597142,0.454545454545455,0.0606060606060606,15,67,66,0.985074626865672,0.5,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035527","MAN",11,0.636363636363636,14.2727272727273,13.0909090909091,12,1.01734731120669,0.636363636363636,0.181818181818182,6,54,54,1,0.203703703703704,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035527","ZONE",43,0.604651162790698,6.74418604651163,9.48837209302325,5.76923076923077,-0.273398512503687,0.348837209302326,0.116279069767442,15,54,54,1,0.796296296296296,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035535","MAN",206,0.466019417475728,8.62135922330097,14.2709359605911,5.58333333333333,0.224222806657585,0.427184466019417,0.213592233009709,30,526,522,0.992395437262357,0.39463601532567,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035535","ZONE",316,0.632911392405063,8.44620253164557,12.4145569620253,3.81,0.28783863615482,0.531645569620253,0.189873417721519,30,526,522,0.992395437262357,0.60536398467433,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035537","MAN",26,0.730769230769231,12.4230769230769,5.61538461538462,14.1578947368421,1.21557793761671,0.576923076923077,0.307692307692308,14,65,65,1,0.4,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035537","ZONE",39,0.769230769230769,6.51282051282051,0.538461538461538,7.66666666666667,0.11567444134577,0.435897435897436,0.102564102564103,16,65,65,1,0.6,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035544","MAN",9,0.555555555555556,8.77777777777778,9.33333333333333,9.8,-0.0611682583747747,0.444444444444444,0.222222222222222,4,30,30,1,0.3,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035544","ZONE",21,0.619047619047619,7.23809523809524,8.0952380952381,3.46153846153846,0.291333101437582,0.476190476190476,0.142857142857143,10,30,30,1,0.7,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035567","MAN",5,0.8,11.8,3,13,0.557741780221776,0.4,0.4,5,28,28,1,0.178571428571429,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035567","ZONE",23,0.869565217391304,8.52173913043478,-0.869565217391304,10.6,0.209672190502043,0.608695652173913,0.0869565217391304,14,28,28,1,0.821428571428571,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035592","MAN",23,0.521739130434783,6.91304347826087,12,1.25,0.337190649300832,0.478260869565217,0.217391304347826,7,67,64,0.955223880597015,0.359375,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035592","ZONE",41,0.585365853658537,7.8780487804878,11.4878048780488,3.04166666666667,0.274909798848693,0.560975609756098,0.195121951219512,9,67,64,0.955223880597015,0.640625,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035628","MAN",8,0.5,1.375,0.625,4.5,-1.14038924507056,0.125,0,7,31,31,1,0.258064516129032,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035628","ZONE",23,0.782608695652174,9.78260869565218,0.521739130434783,12.1666666666667,0.269169458005901,0.478260869565217,0.173913043478261,11,31,31,1,0.741935483870968,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035631","MAN",31,0.870967741935484,7.03225806451613,2.09677419354839,6.14814814814815,0.0362049776446498,0.548387096774194,0.129032258064516,16,145,145,1,0.213793103448276,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035631","ZONE",114,0.771929824561404,5.42105263157895,2.52631578947368,5.56818181818182,0.0528826714256358,0.482456140350877,0.0614035087719298,22,145,145,1,0.786206896551724,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035640","MAN",27,0.407407407407407,7.66666666666667,13.037037037037,6.18181818181818,0.339660493348997,0.37037037037037,0.185185185185185,12,99,99,1,0.272727272727273,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035640","ZONE",72,0.666666666666667,8.93055555555555,9.61111111111111,7.20833333333333,0.329930638793129,0.555555555555556,0.194444444444444,14,99,99,1,0.727272727272727,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035644","MAN",8,0.75,3.5,0.5,2.83333333333333,0.32571638468653,0.375,0,6,41,41,1,0.195121951219512,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035644","ZONE",33,0.848484848484849,7.87878787878788,4.03030303030303,5.60714285714286,-0.436046245508877,0.606060606060606,0.121212121212121,10,41,41,1,0.804878048780488,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035659","MAN",321,0.532710280373832,7.66666666666667,13.121875,4.37426900584795,0.218194524431571,0.454828660436137,0.190031152647975,30,789,786,0.996197718631179,0.408396946564886,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035659","ZONE",465,0.701075268817204,9.66666666666667,11.9935483870968,4.1840490797546,0.386892019308926,0.56989247311828,0.193548387096774,31,789,786,0.996197718631179,0.591603053435115,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035662","MAN",35,0.514285714285714,5.94285714285714,12.2857142857143,3.61111111111111,0.0897598859842568,0.371428571428571,0.142857142857143,13,89,89,1,0.393258426966292,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035662","ZONE",54,0.740740740740741,8.70370370370371,9.7962962962963,4.275,0.432653930220921,0.62962962962963,0.166666666666667,13,89,89,1,0.606741573033708,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035664","MAN",21,0.571428571428571,6.9047619047619,3.9047619047619,10.1666666666667,0.0731318820558965,0.380952380952381,0.19047619047619,13,106,106,1,0.19811320754717,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035664","ZONE",85,0.752941176470588,5.03529411764706,-0.0823529411764708,7.734375,-0.155286327661191,0.352941176470588,0.0470588235294118,20,106,106,1,0.80188679245283,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035676","MAN",269,0.62453531598513,9.62453531598513,11.639405204461,5.03571428571429,0.430259032426838,0.527881040892193,0.20817843866171,29,521,521,1,0.516314779270633,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035676","ZONE",252,0.678571428571428,9.70238095238095,12.1626984126984,4.67836257309941,0.402769141702394,0.567460317460317,0.23015873015873,29,521,521,1,0.483685220729367,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035685","MAN",18,0.777777777777778,5.5,0.388888888888889,7.85714285714286,0.141809051290491,0.555555555555556,0.0555555555555556,12,91,91,1,0.197802197802198,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035685","ZONE",73,0.849315068493151,7.54794520547945,-0.438356164383562,9.7258064516129,0.113914550429005,0.602739726027397,0.0821917808219178,21,91,91,1,0.802197802197802,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035689","MAN",159,0.572327044025157,6.77987421383648,8.51898734177215,4.27472527472527,0.15658081409901,0.459119496855346,0.150943396226415,31,350,349,0.997142857142857,0.455587392550143,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035689","ZONE",190,0.726315789473684,8.51578947368421,7.35789473684211,5.49275362318841,0.271643990691474,0.621052631578947,0.178947368421053,31,350,349,0.997142857142857,0.544412607449857,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035700","MAN",16,0.5625,3.5,0.75,7.55555555555556,-0.0281612006112262,0.3125,0.0625,10,87,87,1,0.183908045977011,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035700","ZONE",71,0.887323943661972,8,-1.29577464788732,10.1428571428571,0.219175479910348,0.535211267605634,0.112676056338028,18,87,87,1,0.816091954022989,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035719","MAN",37,0.675675675675676,8.64864864864865,9,6.2,0.7436676301,0.513513513513513,0.27027027027027,12,100,100,1,0.37,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035719","ZONE",63,0.746031746031746,6.46031746031746,3.22222222222222,6.61702127659574,-0.157057338074884,0.555555555555556,0.126984126984127,13,100,100,1,0.63,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035771","MAN",5,0.6,7.8,1.6,12,0.589038813038496,0.6,0.2,5,35,35,1,0.142857142857143,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035771","ZONE",30,0.866666666666667,5.73333333333333,3.46666666666667,3.61538461538462,0.155966979810425,0.533333333333333,0.0333333333333333,13,35,35,1,0.857142857142857,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035864","MAN",13,0.538461538461538,7.92307692307692,7.84615384615385,7.85714285714286,0.58628731580281,0.384615384615385,0.153846153846154,8,56,56,1,0.232142857142857,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0035864","ZONE",43,0.744186046511628,8.90697674418605,8.97674418604651,4.40625,0.440926584369452,0.627906976744186,0.162790697674419,12,56,56,1,0.767857142857143,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036020","MAN",17,0.588235294117647,3.70588235294118,1.82352941176471,7.2,0.0152198617391098,0.294117647058823,0.0588235294117647,7,58,57,0.982758620689655,0.298245614035088,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036020","ZONE",40,0.75,5.275,0.45,7.93333333333333,-0.302072569025768,0.45,0.075,12,58,57,0.982758620689655,0.701754385964912,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036040","MAN",122,0.581967213114754,6.04918032786885,8.61666666666667,3.77464788732394,0.0789647134895369,0.459016393442623,0.163934426229508,25,326,326,1,0.374233128834356,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036040","ZONE",204,0.745098039215686,8.69117647058824,8.05392156862745,4.46710526315789,0.315450835320519,0.568627450980392,0.176470588235294,29,326,326,1,0.625766871165644,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036139","MAN",5,0.4,7.2,-0.6,19,0.187465038592927,0.4,0.2,4,50,50,1,0.1,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036139","ZONE",45,0.822222222222222,5.8,-1.08888888888889,8.43243243243243,-0.0408898744593581,0.377777777777778,0.0666666666666667,13,50,50,1,0.9,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036142","MAN",10,0.7,6.3,6.9,4.57142857142857,0.139453271056216,0.5,0,6,35,35,1,0.285714285714286,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036142","ZONE",25,0.8,5.36,2.68,5.55,-0.0188751615292858,0.48,0.04,8,35,35,1,0.714285714285714,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036165","MAN",38,0.526315789473684,6.26315789473684,10.2368421052632,2.2,-0.00176904257740825,0.473684210526316,0.131578947368421,12,97,96,0.989690721649485,0.395833333333333,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036165","ZONE",58,0.793103448275862,8.10344827586207,8.43103448275862,2.56521739130435,0.330920722237853,0.672413793103448,0.120689655172414,16,97,96,0.989690721649485,0.604166666666667,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036196","MAN",129,0.51937984496124,8.32558139534884,14.7109375,3.74626865671642,0.37172067696627,0.496124031007752,0.178294573643411,29,318,318,1,0.405660377358491,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036196","ZONE",189,0.571428571428572,9.45502645502646,14.3809523809524,3.37037037037037,0.186669637045112,0.518518518518518,0.259259259259259,30,318,318,1,0.594339622641509,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036219","MAN",52,0.5,7.38461538461538,12.9423076923077,3.84615384615385,0.29025373270584,0.461538461538462,0.153846153846154,19,143,143,1,0.363636363636364,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036219","ZONE",91,0.626373626373626,7.52747252747253,11.010989010989,2.40350877192982,0.190336944181756,0.538461538461539,0.120879120879121,21,143,143,1,0.636363636363636,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036223","MAN",51,0.666666666666667,8.19607843137255,0.294117647058824,13.0294117647059,0.152603881806624,0.372549019607843,0.176470588235294,20,243,240,0.987654320987654,0.2125,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036223","ZONE",189,0.80952380952381,5.56084656084656,-1.34574468085106,8.43790849673202,-0.023043266766545,0.402116402116402,0.0846560846560847,30,243,240,0.987654320987654,0.7875,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036244","MAN",28,0.535714285714286,5.5,5.89285714285714,5.26666666666667,-0.237917096569403,0.428571428571429,0.107142857142857,10,105,105,1,0.266666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036244","ZONE",77,0.753246753246753,7.11688311688312,4.49350649350649,6.06896551724138,0.291135399324557,0.636363636363636,0.103896103896104,19,105,105,1,0.733333333333333,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036251","MAN",9,0.888888888888889,6.22222222222222,0,7,0.613696504739993,0.666666666666667,0,6,27,27,1,0.333333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036251","ZONE",18,0.833333333333333,7.27777777777778,0.166666666666667,9.2,0.396848650209399,0.555555555555556,0.111111111111111,7,27,27,1,0.666666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036252","MAN",304,0.625,6.125,7.54333333333333,4.56315789473684,0.129413694369206,0.453947368421053,0.0986842105263158,28,717,714,0.99581589958159,0.425770308123249,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036252","ZONE",410,0.717073170731707,8.22926829268293,9.37254901960784,3.90136054421769,0.244314671532083,0.582926829268293,0.15609756097561,31,717,714,0.99581589958159,0.574229691876751,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036255","MAN",44,0.363636363636364,5.84090909090909,14.7272727272727,5.75,-0.336047001282673,0.318181818181818,0.159090909090909,13,93,92,0.989247311827957,0.478260869565217,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036255","ZONE",48,0.541666666666667,8.72916666666667,12.6666666666667,5.30769230769231,0.18646086514083,0.458333333333333,0.208333333333333,18,93,92,0.989247311827957,0.521739130434783,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036259","MAN",139,0.597122302158273,6.61151079136691,9.37956204379562,3.37349397590362,0.302413349555876,0.525179856115108,0.107913669064748,28,333,333,1,0.417417417417417,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036259","ZONE",194,0.654639175257732,8.57731958762887,9.85492227979275,3.99212598425197,0.200905199603797,0.525773195876289,0.170103092783505,30,333,333,1,0.582582582582583,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036261","MAN",169,0.568047337278106,8.28402366863905,10.8402366863905,5.65625,0.372712552083507,0.526627218934911,0.201183431952663,28,448,445,0.993303571428571,0.379775280898876,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036261","ZONE",276,0.717391304347826,10.5471014492754,11.0398550724638,4.71717171717172,0.505003671278952,0.601449275362319,0.27536231884058,30,448,445,0.993303571428571,0.620224719101124,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036271","MAN",62,0.596774193548387,8.01612903225806,11.4032258064516,5.18918918918919,0.0737619483702872,0.467741935483871,0.209677419354839,20,148,147,0.993243243243243,0.421768707482993,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036271","ZONE",85,0.717647058823529,8.68235294117647,10.3882352941176,5.0983606557377,0.128693605567802,0.411764705882353,0.188235294117647,24,148,147,0.993243243243243,0.578231292517007,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036275","MAN",26,0.769230769230769,11.9615384615385,0.807692307692308,17.1,0.479757510873382,0.538461538461538,0.269230769230769,14,101,101,1,0.257425742574257,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036275","ZONE",75,0.746666666666667,4.89333333333333,-0.594594594594595,7.33928571428571,-0.149082696320927,0.413333333333333,0.0266666666666667,21,101,101,1,0.742574257425743,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036277","MAN",13,0.384615384615385,6.53846153846154,17.6153846153846,7.4,0.249257781581179,0.384615384615385,0.153846153846154,6,62,59,0.951612903225806,0.220338983050847,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036277","ZONE",46,0.673913043478261,10.3695652173913,11.7173913043478,4.74193548387097,0.456761969566603,0.608695652173913,0.239130434782609,10,62,59,0.951612903225806,0.779661016949153,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036290","MAN",126,0.674603174603175,6.16666666666667,6.86178861788618,4.05882352941176,0.245576433044145,0.53968253968254,0.111111111111111,28,406,404,0.995073891625616,0.311881188118812,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036290","ZONE",278,0.730215827338129,7.79136690647482,7.24275362318841,4.64532019704434,0.17131688132933,0.557553956834532,0.136690647482014,30,406,404,0.995073891625616,0.688118811881188,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036309","MAN",76,0.486842105263158,8.31578947368421,12.3947368421053,5.24324324324324,0.317752443974005,0.421052631578947,0.223684210526316,18,178,178,1,0.426966292134831,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036309","ZONE",102,0.57843137254902,7.87254901960784,13.4411764705882,2.61016949152542,0.229663924651736,0.509803921568627,0.235294117647059,20,178,178,1,0.573033707865168,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036322","MAN",330,0.578787878787879,9.83636363636364,12.693009118541,4.91099476439791,0.425624689240929,0.53030303030303,0.254545454545455,30,879,872,0.992036405005688,0.378440366972477,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036322","ZONE",542,0.715867158671587,9.67527675276753,10.2619926199262,4.68041237113402,0.3185334502803,0.586715867158672,0.225092250922509,30,879,872,0.992036405005688,0.621559633027523,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036328","MAN",16,0.75,7.625,2.75,11.4166666666667,0.0181410069872072,0.4375,0.125,9,32,32,1,0.5,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036328","ZONE",16,0.8125,5.5625,0.1875,7,0.0552448746007364,0.5,0,8,32,32,1,0.5,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036357","MAN",31,0.548387096774194,16.0645161290323,21.6774193548387,7.8235294117647,0.904383788795038,0.483870967741935,0.419354838709677,12,79,79,1,0.392405063291139,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036357","ZONE",48,0.6875,8.8125,14.25,3.66666666666667,0.339728385117156,0.5,0.1875,15,79,79,1,0.607594936708861,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036358","MAN",360,0.636111111111111,9.24444444444445,9.6890756302521,5.72489082969432,0.347472278407632,0.513888888888889,0.208333333333333,31,841,839,0.997621878715815,0.429082240762813,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036358","ZONE",479,0.711899791231733,8.56576200417537,9.77453027139875,4.32551319648094,0.280783882218818,0.561586638830898,0.187891440501044,31,841,839,0.997621878715815,0.570917759237187,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036360","MAN",42,0.666666666666667,7.07142857142857,0,10.75,0.275189631247128,0.571428571428571,0.142857142857143,19,126,124,0.984126984126984,0.338709677419355,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036360","ZONE",82,0.768292682926829,5.81707317073171,-0.829268292682928,8.6984126984127,0.0640714402407225,0.48780487804878,0.0975609756097561,23,126,124,0.984126984126984,0.661290322580645,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036370","MAN",10,0.8,0.7,1.6,1.625,-0.703528755367734,0.1,0,8,67,66,0.985074626865672,0.151515151515152,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036370","ZONE",56,0.75,5.57142857142857,0.625,7.57142857142857,0.0727700107994941,0.446428571428571,0.0714285714285714,20,67,66,0.985074626865672,0.848484848484849,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036398","MAN",11,0.363636363636364,7.18181818181818,26.3636363636364,7.25,0.280330196737354,0.363636363636364,0.0909090909090909,5,30,29,0.966666666666667,0.379310344827586,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036398","ZONE",18,0.333333333333333,4.88888888888889,20.2777777777778,4.66666666666667,-0.701843216772734,0.333333333333333,0.0555555555555556,9,30,29,0.966666666666667,0.620689655172414,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036407","MAN",111,0.558558558558559,7.38738738738739,11.3425925925926,4.66129032258065,0.169704953122458,0.486486486486486,0.0990990990990991,22,254,254,1,0.437007874015748,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036407","ZONE",143,0.545454545454546,7.0979020979021,11.7062937062937,3.38461538461538,-0.0863226883057562,0.41958041958042,0.167832167832168,21,254,254,1,0.562992125984252,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036410","MAN",253,0.557312252964427,7.78260869565217,12.0318725099602,3.60283687943262,0.415080294261723,0.541501976284585,0.1699604743083,30,614,610,0.993485342019544,0.414754098360656,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036410","ZONE",357,0.689075630252101,9.63865546218487,11.3669467787115,3.94715447154472,0.474687012078315,0.630252100840336,0.2296918767507,31,614,610,0.993485342019544,0.585245901639344,"STRONG","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036412","MAN",33,0.575757575757576,6,10.7878787878788,3.36842105263158,-0.021877235517237,0.424242424242424,0.121212121212121,11,80,80,1,0.4125,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
"00-0036412","ZONE",47,0.48936170212766,8.97872340425532,17.1702127659574,4.30434782608696,0.116074104468227,0.319148936170213,0.212765957446809,14,80,80,1,0.5875,"WEAK","PRIOR_ONLY","participation","receiver_coverage","current_team"
